date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city,country
2015-07-16 00:00:00,34.3,30.0,39.5,,,,28.5,,,,Mashhad,Iran
2015-07-17 00:00:00,32.9,29.0,38.6,0.0,,,26.0,,,,Mashhad,Iran
2015-07-18 00:00:00,30.2,23.7,36.3,0.0,,,20.1,,,,Mashhad,Iran
2015-07-19 00:00:00,28.4,23.9,34.5,0.0,,,14.4,,,,Mashhad,Iran
2015-07-20 00:00:00,24.7,21.0,32.0,0.0,,,22.0,,,,Mashhad,Iran
2015-07-21 00:00:00,22.5,18.8,28.0,,,,16.0,,,,Mashhad,Iran
2015-07-22 00:00:00,24.8,18.6,31.6,0.0,,,14.7,,,,Mashhad,Iran
2015-07-23 00:00:00,26.4,19.0,32.4,,,,15.0,,,,Mashhad,Iran
2015-07-24 00:00:00,27.4,19.8,33.4,,,,16.4,,,,Mashhad,Iran
2015-07-25 00:00:00,28.6,21.5,34.4,0.0,,,15.8,,,,Mashhad,Iran
2015-07-26 00:00:00,27.8,21.0,34.6,0.0,,,15.2,,,,Mashhad,Iran
2015-07-27 00:00:00,28.4,20.4,35.1,0.0,,,13.9,,,,Mashhad,Iran
2015-07-28 00:00:00,28.6,20.5,35.3,0.0,,,12.4,,,,Mashhad,Iran
2015-07-29 00:00:00,28.8,20.4,36.2,0.0,,,14.1,,,,Mashhad,Iran
2015-07-30 00:00:00,28.7,20.4,36.1,0.0,,,16.0,,,,Mashhad,Iran
2015-07-31 00:00:00,28.5,20.8,35.1,0.0,,,17.6,,,,Mashhad,Iran
2015-08-01 00:00:00,28.5,21.0,35.3,0.0,,,15.7,,,,Mashhad,Iran
2015-08-02 00:00:00,29.0,21.0,35.0,,,,14.1,,,,Mashhad,Iran
2015-08-03 00:00:00,30.6,25.0,37.0,0.0,,,20.5,,,,Mashhad,Iran
2015-08-04 00:00:00,30.1,20.6,37.0,0.0,,,17.1,,,,Mashhad,Iran
2015-08-05 00:00:00,30.4,21.6,38.2,0.0,,,16.9,,,,Mashhad,Iran
2015-08-06 00:00:00,30.4,22.9,37.9,0.0,,,15.2,,,,Mashhad,Iran
2015-08-07 00:00:00,29.5,22.0,37.2,,,,15.4,,,,Mashhad,Iran
2015-08-08 00:00:00,26.4,22.0,33.6,0.0,,,14.9,,1017.3,,Mashhad,Iran
2015-08-09 00:00:00,25.9,19.3,32.2,0.0,,,16.1,,1015.8,,Mashhad,Iran
2015-08-10 00:00:00,24.7,17.8,31.1,0.0,,,16.3,,1016.4,,Mashhad,Iran
2015-08-11 00:00:00,25.0,17.6,31.4,,,,14.9,,1016.6,,Mashhad,Iran
2015-08-12 00:00:00,26.1,17.0,33.6,0.0,,,11.7,,1013.8,,Mashhad,Iran
2015-08-13 00:00:00,27.2,17.9,35.0,0.0,,,14.1,,1014.0,,Mashhad,Iran
2015-08-14 00:00:00,27.1,18.0,34.0,,,,14.9,,1013.5,,Mashhad,Iran
2015-08-15 00:00:00,26.2,19.0,34.0,0.0,,,12.9,,1012.4,,Mashhad,Iran
2015-08-16 00:00:00,27.2,17.0,36.5,0.0,,,13.0,,1011.2,,Mashhad,Iran
2015-08-17 00:00:00,29.5,19.6,39.1,0.0,,,10.4,,1009.4,,Mashhad,Iran
2015-08-18 00:00:00,29.8,19.8,38.2,0.0,,,13.0,,1011.3,,Mashhad,Iran
2015-08-19 00:00:00,31.3,21.6,39.6,0.0,,,12.6,,1012.3,,Mashhad,Iran
2015-08-20 00:00:00,30.9,22.2,39.8,0.0,,,12.5,,1012.2,,Mashhad,Iran
2015-08-21 00:00:00,30.2,22.0,37.6,0.0,,,12.7,,1010.8,,Mashhad,Iran
2015-08-22 00:00:00,25.7,22.0,32.3,0.0,,,17.8,,1012.6,,Mashhad,Iran
2015-08-23 00:00:00,23.1,18.6,29.4,,,,17.6,,1011.9,,Mashhad,Iran
2015-08-24 00:00:00,25.1,17.0,31.8,,,,14.1,,1009.1,,Mashhad,Iran
2015-08-25 00:00:00,25.3,20.0,35.2,0.0,,,16.1,,,,Mashhad,Iran
2015-08-26 00:00:00,22.3,17.9,28.4,0.0,,,16.0,,1014.3,,Mashhad,Iran
2015-08-27 00:00:00,23.1,17.8,30.2,0.0,,,13.0,,1015.5,,Mashhad,Iran
2015-08-28 00:00:00,22.8,18.8,28.9,0.0,,,15.4,,1019.2,,Mashhad,Iran
2015-08-29 00:00:00,21.7,15.8,28.1,0.0,,,12.9,,1019.9,,Mashhad,Iran
2015-08-30 00:00:00,21.6,13.7,28.8,0.0,,,9.2,,1018.3,,Mashhad,Iran
2015-08-31 00:00:00,23.0,14.0,31.8,,,,12.0,,1016.1,,Mashhad,Iran
2015-09-01 00:00:00,24.9,15.6,32.1,0.0,,,10.0,,1014.3,,Mashhad,Iran
2015-09-02 00:00:00,22.3,19.0,28.2,0.0,,,20.2,,1015.7,,Mashhad,Iran
2015-09-03 00:00:00,20.9,15.0,27.0,,,,13.2,,1018.6,,Mashhad,Iran
2015-09-04 00:00:00,22.7,14.5,29.3,0.0,,,11.8,,1018.3,,Mashhad,Iran
2015-09-05 00:00:00,23.6,16.0,31.1,,,,10.2,,1018.8,,Mashhad,Iran
2015-09-06 00:00:00,24.5,17.8,31.0,0.0,,,13.0,,1018.2,,Mashhad,Iran
2015-09-07 00:00:00,24.1,17.0,31.0,,,,12.0,,1017.0,,Mashhad,Iran
2015-09-08 00:00:00,24.1,16.0,32.2,0.0,,,10.9,,,,Mashhad,Iran
2015-09-09 00:00:00,24.7,14.4,33.4,0.0,,,9.7,,1015.7,,Mashhad,Iran
2015-09-10 00:00:00,25.2,14.9,33.4,0.0,,,11.9,,1017.7,,Mashhad,Iran
2015-09-11 00:00:00,25.4,17.5,33.0,0.0,,,10.8,,1018.0,,Mashhad,Iran
2015-09-12 00:00:00,25.3,17.0,33.0,,,,12.6,,1018.0,,Mashhad,Iran
2015-09-13 00:00:00,22.8,19.0,29.4,0.0,,,14.5,,1020.7,,Mashhad,Iran
2015-09-14 00:00:00,20.7,15.0,27.9,0.0,,,15.4,,1020.8,,Mashhad,Iran
2015-09-15 00:00:00,19.9,11.6,27.5,0.0,,,12.4,,1017.9,,Mashhad,Iran
2015-09-16 00:00:00,21.7,13.0,30.0,0.0,,,10.7,,1015.3,,Mashhad,Iran
2015-09-17 00:00:00,20.2,15.0,26.3,0.0,,,13.9,,1015.8,,Mashhad,Iran
2015-09-18 00:00:00,17.7,15.0,20.4,0.0,,,12.5,,1019.8,,Mashhad,Iran
2015-09-19 00:00:00,18.0,15.0,24.0,,,,19.4,,1023.4,,Mashhad,Iran
2015-09-20 00:00:00,17.8,11.6,24.6,0.0,,,14.6,,1022.6,,Mashhad,Iran
2015-09-21 00:00:00,19.0,11.0,25.8,0.0,,,11.2,,1019.2,,Mashhad,Iran
2015-09-22 00:00:00,20.5,12.0,29.0,,,,11.9,,1017.2,,Mashhad,Iran
2015-09-23 00:00:00,21.5,13.0,29.1,0.0,,,10.5,,1016.6,,Mashhad,Iran
2015-09-24 00:00:00,20.5,12.6,28.4,,,,13.5,,,,Mashhad,Iran
2015-09-25 00:00:00,18.6,10.6,26.6,,,,13.9,,,,Mashhad,Iran
2015-09-26 00:00:00,17.6,9.0,24.1,,,,13.8,,1020.1,,Mashhad,Iran
2015-09-27 00:00:00,18.2,10.6,25.4,0.0,,,10.1,,1020.2,,Mashhad,Iran
2015-09-28 00:00:00,18.9,12.0,26.0,,,,11.0,,1020.4,,Mashhad,Iran
2015-09-29 00:00:00,17.8,11.0,25.3,,,,11.9,,1020.0,,Mashhad,Iran
2015-09-30 00:00:00,20.2,10.5,29.0,0.0,,,10.3,,1019.4,,Mashhad,Iran
2015-10-01 00:00:00,22.9,13.2,32.4,0.0,,,8.2,,1019.5,,Mashhad,Iran
2015-10-02 00:00:00,23.7,16.6,32.2,0.0,,,12.2,,1020.7,,Mashhad,Iran
2015-10-03 00:00:00,22.1,15.0,30.2,0.0,,,10.7,,1022.0,,Mashhad,Iran
2015-10-04 00:00:00,20.4,14.9,29.3,0.0,,,9.0,,1020.9,,Mashhad,Iran
2015-10-05 00:00:00,20.6,15.0,26.0,,,,12.6,,1020.5,,Mashhad,Iran
2015-10-06 00:00:00,21.7,13.8,30.0,,,,6.5,,1014.8,,Mashhad,Iran
2015-10-07 00:00:00,25.3,15.0,34.3,0.0,,,7.4,,1012.5,,Mashhad,Iran
2015-10-08 00:00:00,26.8,16.0,35.2,,,,12.0,,1010.1,,Mashhad,Iran
2015-10-09 00:00:00,20.8,17.0,27.4,0.0,,,15.8,,1013.9,,Mashhad,Iran
2015-10-10 00:00:00,17.7,13.0,25.6,0.3,,,12.9,,1015.0,,Mashhad,Iran
2015-10-11 00:00:00,15.2,11.0,22.5,0.0,,,12.7,,1021.1,,Mashhad,Iran
2015-10-12 00:00:00,17.5,9.6,25.2,0.0,,,8.8,,1020.3,,Mashhad,Iran
2015-10-13 00:00:00,20.7,12.0,30.4,0.0,,,8.7,,1016.8,,Mashhad,Iran
2015-10-14 00:00:00,17.9,12.0,24.2,0.0,,,9.7,,1020.4,,Mashhad,Iran
2015-10-15 00:00:00,17.9,11.8,24.5,,,,9.7,,1017.8,,Mashhad,Iran
2015-10-16 00:00:00,17.5,11.4,24.8,0.0,,,10.5,,1019.5,,Mashhad,Iran
2015-10-17 00:00:00,11.6,7.0,16.2,0.5,,,15.5,,1023.7,,Mashhad,Iran
2015-10-18 00:00:00,5.1,3.8,7.0,,,,15.6,,1028.5,,Mashhad,Iran
2015-10-19 00:00:00,9.6,3.8,17.0,,,,7.3,,1023.8,,Mashhad,Iran
2015-10-20 00:00:00,14.9,6.3,23.6,0.0,,,4.7,,1017.4,,Mashhad,Iran
2015-10-21 00:00:00,13.9,9.0,23.4,0.0,,,9.0,,1019.0,,Mashhad,Iran
2015-10-22 00:00:00,12.2,7.6,17.6,0.0,,,11.0,,1022.7,,Mashhad,Iran
2015-10-23 00:00:00,10.3,8.7,13.6,0.0,,,11.5,,1023.8,,Mashhad,Iran
2015-10-24 00:00:00,11.2,3.6,20.0,0.0,,,7.1,,,,Mashhad,Iran
2015-10-25 00:00:00,13.6,5.6,23.8,0.0,,,7.9,,1019.8,,Mashhad,Iran
2015-10-26 00:00:00,15.7,6.0,26.2,0.0,,,6.2,,1019.2,,Mashhad,Iran
2015-10-27 00:00:00,17.8,8.6,27.3,0.0,,,5.7,,1017.6,,Mashhad,Iran
2015-10-28 00:00:00,18.9,10.6,27.2,0.0,,,8.3,,,,Mashhad,Iran
2015-10-29 00:00:00,18.3,13.6,26.5,,,,9.0,,1017.2,,Mashhad,Iran
2015-10-30 00:00:00,13.3,11.0,18.4,,,,11.4,,1023.3,,Mashhad,Iran
2015-10-31 00:00:00,12.4,8.9,15.5,0.0,,,9.7,,1019.6,,Mashhad,Iran
2015-11-01 00:00:00,5.8,1.7,10.4,,,,15.0,,,,Mashhad,Iran
2015-11-02 00:00:00,2.1,0.9,4.2,5.1,,,11.7,,1030.2,,Mashhad,Iran
2015-11-03 00:00:00,5.6,1.6,11.4,0.0,,,8.0,,1025.4,,Mashhad,Iran
2015-11-04 00:00:00,7.4,0.6,14.9,0.0,,,5.7,,1021.8,,Mashhad,Iran
2015-11-05 00:00:00,9.4,3.8,16.4,0.0,,,7.2,,1023.6,,Mashhad,Iran
2015-11-06 00:00:00,13.1,4.6,19.4,0.0,,,7.3,,,,Mashhad,Iran
2015-11-07 00:00:00,9.9,6.9,14.9,0.0,,,11.8,,1023.0,,Mashhad,Iran
2015-11-08 00:00:00,8.1,6.6,9.2,0.0,,,9.0,,1024.1,,Mashhad,Iran
2015-11-09 00:00:00,10.8,7.0,17.0,,,,5.0,,1015.6,,Mashhad,Iran
2015-11-10 00:00:00,14.6,6.4,21.4,0.0,,,8.9,,1010.2,,Mashhad,Iran
2015-11-11 00:00:00,15.6,10.0,22.4,0.0,,,10.8,,1006.5,,Mashhad,Iran
2015-11-12 00:00:00,12.3,7.6,18.1,0.3,,,13.5,,1010.5,,Mashhad,Iran
2015-11-13 00:00:00,8.6,6.0,13.6,0.0,,,15.5,,1022.3,,Mashhad,Iran
2015-11-14 00:00:00,9.0,3.0,19.0,,,,15.3,,,,Mashhad,Iran
2015-11-15 00:00:00,7.1,2.8,12.4,0.0,,,10.0,,1022.8,,Mashhad,Iran
2015-11-16 00:00:00,10.5,0.6,20.2,0.0,,,8.6,,1018.8,,Mashhad,Iran
2015-11-17 00:00:00,12.1,,21.7,0.0,,,5.1,,1014.7,,Mashhad,Iran
2015-11-18 00:00:00,11.1,6.6,16.4,0.0,,,11.2,,1016.0,,Mashhad,Iran
2015-11-19 00:00:00,6.7,4.1,9.0,0.0,,,13.0,,1021.3,,Mashhad,Iran
2015-11-20 00:00:00,7.7,5.0,13.0,,,,10.9,,,,Mashhad,Iran
2015-11-21 00:00:00,6.2,5.0,8.3,3.0,,,11.1,,1021.1,,Mashhad,Iran
2015-11-22 00:00:00,6.4,4.7,10.3,,,,9.8,,1023.0,,Mashhad,Iran
2015-11-23 00:00:00,5.3,3.7,8.2,1.0,,,9.1,,1026.8,,Mashhad,Iran
2015-11-24 00:00:00,6.3,3.9,11.6,0.0,,,6.0,,1028.1,,Mashhad,Iran
2015-11-25 00:00:00,6.7,0.6,14.3,,,,6.2,,1025.2,,Mashhad,Iran
2015-11-26 00:00:00,9.2,0.8,20.4,0.0,,,4.8,,1021.2,,Mashhad,Iran
2015-11-27 00:00:00,10.6,4.0,20.6,0.0,,,7.4,,1018.0,,Mashhad,Iran
2015-11-28 00:00:00,11.2,6.0,20.0,0.0,,,10.0,,1018.1,,Mashhad,Iran
2015-11-29 00:00:00,6.4,2.6,15.0,0.0,,,4.2,,1021.6,,Mashhad,Iran
2015-11-30 00:00:00,10.0,1.0,20.5,,,,5.9,,,,Mashhad,Iran
2015-12-01 00:00:00,10.5,2.5,19.0,0.0,,,5.0,,1020.9,,Mashhad,Iran
2015-12-02 00:00:00,12.4,4.8,21.1,0.0,,,6.8,,1017.7,,Mashhad,Iran
2015-12-03 00:00:00,13.4,5.8,21.6,,,,6.7,,1015.4,,Mashhad,Iran
2015-12-04 00:00:00,14.3,6.0,24.0,,,,14.9,,1012.6,,Mashhad,Iran
2015-12-05 00:00:00,4.6,2.0,7.6,0.0,,,17.7,,1027.1,,Mashhad,Iran
2015-12-06 00:00:00,2.2,0.5,4.0,0.0,,,8.8,,,,Mashhad,Iran
2015-12-07 00:00:00,1.9,0.7,3.6,,,,10.2,,1023.2,,Mashhad,Iran
2015-12-08 00:00:00,0.8,-0.0,2.0,,,,13.3,,,,Mashhad,Iran
2015-12-09 00:00:00,1.8,-3.2,7.6,,,,11.2,,1026.8,,Mashhad,Iran
2015-12-10 00:00:00,-0.7,-3.0,2.4,0.5,,,17.3,,,,Mashhad,Iran
2015-12-11 00:00:00,-1.1,-6.0,5.6,0.0,,,5.0,,1031.9,,Mashhad,Iran
2015-12-12 00:00:00,1.0,-4.6,8.0,,,,8.6,,1025.3,,Mashhad,Iran
2015-12-13 00:00:00,2.7,-3.8,10.1,0.0,,,6.2,,,,Mashhad,Iran
2015-12-14 00:00:00,3.3,-3.3,10.4,0.0,,,8.5,,1024.0,,Mashhad,Iran
2015-12-15 00:00:00,4.7,-1.5,9.4,,,,9.9,,1017.1,,Mashhad,Iran
2015-12-16 00:00:00,3.4,2.0,6.9,,,,15.1,,1023.5,,Mashhad,Iran
2015-12-17 00:00:00,3.1,-0.0,8.4,0.0,,,6.9,,1026.1,,Mashhad,Iran
2015-12-18 00:00:00,3.7,0.5,9.1,0.0,,,11.1,,1025.8,,Mashhad,Iran
2015-12-19 00:00:00,3.3,-1.3,10.0,0.0,,,8.3,,,,Mashhad,Iran
2015-12-20 00:00:00,3.0,-1.4,8.2,0.0,,,9.2,,1025.8,,Mashhad,Iran
2015-12-21 00:00:00,3.6,-1.0,8.0,,,,15.3,,1021.4,,Mashhad,Iran
2015-12-22 00:00:00,4.9,-1.3,10.4,,,,7.7,,1027.2,,Mashhad,Iran
2015-12-23 00:00:00,5.8,-0.4,13.2,0.0,,,8.5,,,,Mashhad,Iran
2015-12-24 00:00:00,5.0,0.2,8.4,0.0,,,7.7,,1025.0,,Mashhad,Iran
2015-12-25 00:00:00,6.2,0.6,12.3,0.0,,,7.4,,,,Mashhad,Iran
2015-12-26 00:00:00,4.9,2.0,9.7,0.0,,,10.2,,1028.4,,Mashhad,Iran
2015-12-27 00:00:00,5.2,1.2,12.4,0.0,,,9.3,,1029.1,,Mashhad,Iran
2015-12-28 00:00:00,6.8,-0.1,13.6,0.0,,,8.7,,,,Mashhad,Iran
2015-12-29 00:00:00,5.7,-0.6,13.7,0.0,,,7.6,,,,Mashhad,Iran
2015-12-30 00:00:00,7.2,-0.0,13.0,,,,7.7,,,,Mashhad,Iran
2015-12-31 00:00:00,11.0,6.0,18.4,0.0,,,11.6,,1012.6,,Mashhad,Iran
2016-01-01 00:00:00,11.3,3.4,19.3,0.0,,,10.5,,,,Mashhad,Iran
2016-01-02 00:00:00,11.2,7.8,18.4,0.5,,,15.4,,,,Mashhad,Iran
2016-01-03 00:00:00,2.8,1.6,8.1,,,,17.0,,1018.8,,Mashhad,Iran
2016-01-04 00:00:00,3.9,1.0,8.6,0.0,,,8.9,,1021.2,,Mashhad,Iran
2016-01-05 00:00:00,6.4,-0.0,12.7,,,,7.7,,1019.7,,Mashhad,Iran
2016-01-06 00:00:00,7.6,1.0,12.5,0.0,,,7.7,,1013.8,,Mashhad,Iran
2016-01-07 00:00:00,7.1,4.0,12.6,0.0,,,13.8,,1017.8,,Mashhad,Iran
2016-01-08 00:00:00,9.3,-0.2,16.8,0.0,,,7.1,,1016.2,,Mashhad,Iran
2016-01-09 00:00:00,11.9,4.2,20.6,0.0,,,9.9,,1010.9,,Mashhad,Iran
2016-01-10 00:00:00,9.2,4.0,14.2,,,,21.0,,1011.5,,Mashhad,Iran
2016-01-11 00:00:00,3.9,1.0,9.8,0.0,,,13.6,,,,Mashhad,Iran
2016-01-12 00:00:00,6.5,-1.6,14.4,0.0,,,6.2,,,,Mashhad,Iran
2016-01-13 00:00:00,8.0,3.0,14.0,,,,7.9,,1016.0,,Mashhad,Iran
2016-01-14 00:00:00,8.4,0.4,17.8,0.0,,,6.5,,1014.9,,Mashhad,Iran
2016-01-15 00:00:00,9.8,2.0,21.1,0.0,,,8.3,,1015.4,,Mashhad,Iran
2016-01-16 00:00:00,4.1,-0.0,6.7,,,,13.2,,,,Mashhad,Iran
2016-01-17 00:00:00,3.0,-1.0,8.0,,,,10.3,,1026.3,,Mashhad,Iran
2016-01-18 00:00:00,4.2,-2.0,13.0,,,,6.2,,1023.2,,Mashhad,Iran
2016-01-19 00:00:00,9.8,-1.1,21.4,0.0,,,8.0,,,,Mashhad,Iran
2016-01-20 00:00:00,12.9,7.0,22.2,0.0,,,13.3,,1017.7,,Mashhad,Iran
2016-01-21 00:00:00,8.4,2.6,15.4,,,,10.4,,1026.6,,Mashhad,Iran
2016-01-22 00:00:00,8.6,0.8,17.0,0.0,,,7.4,,1023.1,,Mashhad,Iran
2016-01-23 00:00:00,10.4,2.9,20.0,,,,7.6,,1019.6,,Mashhad,Iran
2016-01-24 00:00:00,12.6,5.5,21.1,0.0,,,8.8,,1014.6,,Mashhad,Iran
2016-01-25 00:00:00,9.4,4.0,17.3,,,,13.2,,1010.1,,Mashhad,Iran
2016-01-26 00:00:00,4.6,4.0,6.4,0.3,,,13.5,,,,Mashhad,Iran
2016-01-27 00:00:00,0.9,-1.0,3.1,0.5,,,15.6,,,,Mashhad,Iran
2016-01-28 00:00:00,-0.9,-3.0,1.4,,,,12.8,,,,Mashhad,Iran
2016-01-29 00:00:00,-1.9,-4.1,0.9,,,,8.8,,,,Mashhad,Iran
2016-01-30 00:00:00,1.2,-4.4,7.0,,,,7.9,,,,Mashhad,Iran
2016-01-31 00:00:00,3.1,-2.7,8.8,0.0,,,9.2,,1028.4,,Mashhad,Iran
2016-02-01 00:00:00,4.1,-1.0,10.4,,,,6.8,,1024.3,,Mashhad,Iran
2016-02-02 00:00:00,6.8,-1.0,15.0,0.0,,,6.4,,1020.4,,Mashhad,Iran
2016-02-03 00:00:00,6.1,1.2,13.6,,,,12.9,,1024.0,,Mashhad,Iran
2016-02-04 00:00:00,5.4,1.8,11.4,0.0,,,7.7,,1028.7,,Mashhad,Iran
2016-02-05 00:00:00,6.7,-1.0,15.2,0.0,,,7.4,,1026.0,,Mashhad,Iran
2016-02-06 00:00:00,10.0,-0.5,19.6,0.0,,,7.6,,1015.6,,Mashhad,Iran
2016-02-07 00:00:00,12.4,2.0,22.2,0.0,,,9.7,,1013.3,,Mashhad,Iran
2016-02-08 00:00:00,6.7,2.0,12.8,,,,17.3,,1017.0,,Mashhad,Iran
2016-02-09 00:00:00,-0.6,-2.0,1.2,,,,25.5,,,,Mashhad,Iran
2016-02-10 00:00:00,-3.6,-5.0,-0.3,,,,16.2,,1029.3,,Mashhad,Iran
2016-02-11 00:00:00,-1.7,-5.0,3.6,,,,13.2,,1024.4,,Mashhad,Iran
2016-02-12 00:00:00,-1.2,-4.0,5.1,0.0,,,12.1,,1023.0,,Mashhad,Iran
2016-02-13 00:00:00,0.3,-3.9,6.6,,,,11.5,,1024.0,,Mashhad,Iran
2016-02-14 00:00:00,3.7,-4.3,13.3,0.0,,,7.7,,1022.8,,Mashhad,Iran
2016-02-15 00:00:00,6.4,-2.0,16.0,,,,8.6,,1022.4,,Mashhad,Iran
2016-02-16 00:00:00,7.5,-1.0,15.0,,,,9.9,,1026.6,,Mashhad,Iran
2016-02-17 00:00:00,6.7,1.9,12.8,0.0,,,10.4,,1027.7,,Mashhad,Iran
2016-02-18 00:00:00,6.3,-0.0,13.0,,,,8.9,,1021.8,,Mashhad,Iran
2016-02-19 00:00:00,7.6,-0.0,17.6,0.0,,,13.3,,1018.0,,Mashhad,Iran
2016-02-20 00:00:00,8.5,2.5,16.5,,,,10.3,,1017.5,,Mashhad,Iran
2016-02-21 00:00:00,12.6,7.0,21.1,0.0,,,14.1,,1019.4,,Mashhad,Iran
2016-02-22 00:00:00,12.7,3.6,22.2,,,,7.0,,1024.8,,Mashhad,Iran
2016-02-23 00:00:00,15.3,5.6,27.4,0.0,,,9.0,,1022.0,,Mashhad,Iran
2016-02-24 00:00:00,16.9,5.7,27.3,0.0,,,8.0,,1014.8,,Mashhad,Iran
2016-02-25 00:00:00,14.8,8.0,23.8,0.0,,,11.2,,1012.8,,Mashhad,Iran
2016-02-26 00:00:00,14.6,4.6,23.0,0.0,,,8.8,,1021.8,,Mashhad,Iran
2016-02-27 00:00:00,14.2,8.0,21.1,0.0,,,12.4,,1025.9,,Mashhad,Iran
2016-02-28 00:00:00,15.6,7.3,23.3,,,,9.1,,1021.5,,Mashhad,Iran
2016-02-29 00:00:00,11.3,7.0,15.2,,,,15.4,,1021.6,,Mashhad,Iran
2016-03-01 00:00:00,7.1,,,,,,13.2,,1026.0,,Mashhad,Iran
2016-03-02 00:00:00,7.3,6.0,9.0,,,,12.7,,1025.8,,Mashhad,Iran
2016-03-03 00:00:00,10.2,7.0,14.6,0.0,,,7.3,,1020.7,,Mashhad,Iran
2016-03-04 00:00:00,14.0,6.6,23.0,,,,5.6,,1014.6,,Mashhad,Iran
2016-03-05 00:00:00,15.3,8.0,23.0,,,,7.9,,1013.6,,Mashhad,Iran
2016-03-06 00:00:00,17.2,7.4,25.2,0.0,,,10.1,,1011.2,,Mashhad,Iran
2016-03-07 00:00:00,14.8,10.0,25.1,,,,12.2,,1013.1,,Mashhad,Iran
2016-03-08 00:00:00,9.6,8.0,12.2,1.0,,,15.4,,1017.9,,Mashhad,Iran
2016-03-09 00:00:00,12.1,8.6,17.2,,,,10.6,,1015.8,,Mashhad,Iran
2016-03-10 00:00:00,13.4,8.4,21.1,0.0,,,8.2,,1014.7,,Mashhad,Iran
2016-03-11 00:00:00,14.4,7.4,23.2,0.0,,,8.8,,1014.3,,Mashhad,Iran
2016-03-12 00:00:00,11.4,8.0,16.4,0.0,,,9.2,,1014.5,,Mashhad,Iran
2016-03-13 00:00:00,6.6,5.0,8.1,,,,11.1,,1018.6,,Mashhad,Iran
2016-03-14 00:00:00,8.5,3.4,15.0,,,,8.9,,1016.4,,Mashhad,Iran
2016-03-15 00:00:00,13.3,6.8,24.8,0.0,,,18.5,,1005.5,,Mashhad,Iran
2016-03-16 00:00:00,7.1,6.8,8.1,11.2,,,15.9,,1010.6,,Mashhad,Iran
2016-03-17 00:00:00,3.6,1.0,6.2,,,,17.1,,1013.2,,Mashhad,Iran
2016-03-18 00:00:00,3.1,0.7,5.7,2.0,,,14.9,,1016.4,,Mashhad,Iran
2016-03-19 00:00:00,6.5,1.8,12.0,,,,10.3,,1015.2,,Mashhad,Iran
2016-03-20 00:00:00,11.7,2.7,18.4,0.0,,,7.7,,1013.8,,Mashhad,Iran
2016-03-21 00:00:00,12.9,5.6,23.0,0.0,,,16.6,,1016.2,,Mashhad,Iran
2016-03-22 00:00:00,11.7,5.8,16.0,0.0,,,11.2,,1013.6,,Mashhad,Iran
2016-03-23 00:00:00,10.0,6.4,17.3,2.8,,,13.5,,1012.0,,Mashhad,Iran
2016-03-24 00:00:00,11.5,6.6,18.0,0.0,,,14.9,,1017.8,,Mashhad,Iran
2016-03-25 00:00:00,14.4,5.4,22.1,0.0,,,6.9,,1019.5,,Mashhad,Iran
2016-03-26 00:00:00,18.2,7.5,26.0,0.0,,,8.2,,1015.9,,Mashhad,Iran
2016-03-27 00:00:00,18.7,13.3,26.6,0.0,,,8.6,,1010.6,,Mashhad,Iran
2016-03-28 00:00:00,17.9,13.0,25.1,0.0,,,15.6,,1008.3,,Mashhad,Iran
2016-03-29 00:00:00,19.2,10.3,29.1,0.0,,,13.4,,1007.6,,Mashhad,Iran
2016-03-30 00:00:00,13.3,10.0,21.8,4.1,,,18.4,,1010.1,,Mashhad,Iran
2016-03-31 00:00:00,10.7,7.0,17.2,0.0,,,21.3,,1017.3,,Mashhad,Iran
2016-04-01 00:00:00,5.4,2.0,9.0,,,,14.5,,,,Mashhad,Iran
2016-04-02 00:00:00,3.3,2.0,5.4,14.7,,,11.7,,1021.3,,Mashhad,Iran
2016-04-03 00:00:00,9.6,2.2,16.8,6.6,,,8.9,,,,Mashhad,Iran
2016-04-04 00:00:00,10.8,5.0,18.7,0.0,,,14.3,,,,Mashhad,Iran
2016-04-05 00:00:00,6.8,3.8,11.8,0.5,,,11.7,,1017.7,,Mashhad,Iran
2016-04-06 00:00:00,12.6,4.1,20.5,0.0,,,11.1,,1016.5,,Mashhad,Iran
2016-04-07 00:00:00,13.6,8.0,19.0,,,,10.3,,1015.7,,Mashhad,Iran
2016-04-08 00:00:00,13.3,9.4,21.0,0.0,,,11.5,,1017.6,,Mashhad,Iran
2016-04-09 00:00:00,14.2,9.0,19.3,7.1,,,12.9,,1019.2,,Mashhad,Iran
2016-04-10 00:00:00,11.8,9.4,15.4,3.3,,,15.6,,1017.6,,Mashhad,Iran
2016-04-11 00:00:00,11.3,8.0,18.0,,,,16.1,,1016.6,,Mashhad,Iran
2016-04-12 00:00:00,15.2,9.0,21.3,0.0,,,10.6,,1014.3,,Mashhad,Iran
2016-04-13 00:00:00,21.0,12.6,27.8,0.0,,,8.9,,1009.9,,Mashhad,Iran
2016-04-14 00:00:00,20.4,16.0,27.1,2.8,,,11.2,,1009.4,,Mashhad,Iran
2016-04-15 00:00:00,19.3,13.0,26.5,1.3,,,11.5,,1010.4,,Mashhad,Iran
2016-04-16 00:00:00,15.2,13.0,22.5,8.9,,,15.9,,1008.3,,Mashhad,Iran
2016-04-17 00:00:00,12.9,9.0,20.6,4.8,,,14.9,,1012.0,,Mashhad,Iran
